iso3_country,canonical_organism,canonical_drug,parsed_year,n_isolates,median_distance_to_failure,low_n_flag,version,date_added
TUR,Candida albicans,Posaconazole,2014,32,1.0,False,v1,2026-07-08
TUR,Candida albicans,Posaconazole,2015,40,2.0,False,v1,2026-07-08
TUR,Candida albicans,Posaconazole,2016,25,1.0,True,v1,2026-07-08
TUR,Candida albicans,Posaconazole,2017,23,1.0,True,v1,2026-07-08
TUR,Candida albicans,Posaconazole,2018,31,1.0,False,v1,2026-07-08
TUR,Candida albicans,Posaconazole,2019,27,1.0,True,v1,2026-07-08
TUR,Candida albicans,Posaconazole,2020,3,1.0,True,v1,2026-07-08
TUR,Candida albicans,Posaconazole,2021,6,1.0,True,v1,2026-07-08
TUR,Candida albicans,Posaconazole,2022,16,1.0,True,v1,2026-07-08
TUR,Candida albicans,Posaconazole,2023,12,0.0,True,v1,2026-07-08
TUR,Candida albicans,Posaconazole,2024,4,1.0,True,v1,2026-07-08
TUR,Candida dubliniensis,Flucytosine,2010,1,-7.0,True,v1,2026-07-08
TUR,Candida dubliniensis,Itraconazole,2010,1,3.0588936890535683,True,v1,2026-07-08
TUR,Candida dubliniensis,Itraconazole,2017,2,0.0,True,v1,2026-07-08
TUR,Candida dubliniensis,Itraconazole,2022,1,3.0588936890535683,True,v1,2026-07-08
TUR,Candida dubliniensis,Itraconazole,2024,2,2.0588936890535683,True,v1,2026-07-08
TUR,Candida dubliniensis,Posaconazole,2010,1,3.0588936890535683,True,v1,2026-07-08
TUR,Candida dubliniensis,Posaconazole,2014,2,3.0588936890535683,True,v1,2026-07-08
TUR,Candida dubliniensis,Posaconazole,2016,1,3.0588936890535683,True,v1,2026-07-08
TUR,Candida dubliniensis,Posaconazole,2017,2,2.5588936890535683,True,v1,2026-07-08
TUR,Candida dubliniensis,Posaconazole,2022,1,3.0588936890535683,True,v1,2026-07-08
TUR,Candida dubliniensis,Posaconazole,2024,2,2.5588936890535683,True,v1,2026-07-08
TUR,Candida glabrata,Amphotericin B,2012,14,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Amphotericin B,2013,4,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Amphotericin B,2014,15,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Amphotericin B,2015,7,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Amphotericin B,2016,9,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Amphotericin B,2017,12,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Amphotericin B,2018,10,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Amphotericin B,2019,15,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Amphotericin B,2020,6,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Amphotericin B,2021,4,2.0,True,v1,2026-07-08
TUR,Candida glabrata,Amphotericin B,2022,16,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Amphotericin B,2023,14,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Amphotericin B,2024,12,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Fluconazole,2012,14,-4.0,True,v1,2026-07-08
TUR,Candida glabrata,Fluconazole,2013,4,-3.5,True,v1,2026-07-08
TUR,Candida glabrata,Fluconazole,2014,15,-4.0,True,v1,2026-07-08
TUR,Candida glabrata,Fluconazole,2015,7,-3.0,True,v1,2026-07-08
TUR,Candida glabrata,Fluconazole,2016,9,-2.0,True,v1,2026-07-08
TUR,Candida glabrata,Fluconazole,2017,12,-3.0,True,v1,2026-07-08
TUR,Candida glabrata,Fluconazole,2018,10,-2.0,True,v1,2026-07-08
TUR,Candida glabrata,Fluconazole,2019,15,-2.0,True,v1,2026-07-08
TUR,Candida glabrata,Fluconazole,2020,6,-2.5,True,v1,2026-07-08
TUR,Candida glabrata,Fluconazole,2021,4,-3.0,True,v1,2026-07-08
TUR,Candida glabrata,Fluconazole,2022,16,-3.0,True,v1,2026-07-08
TUR,Candida glabrata,Fluconazole,2023,14,-3.0,True,v1,2026-07-08
TUR,Candida glabrata,Fluconazole,2024,12,-3.0,True,v1,2026-07-08
TUR,Candida glabrata,Flucytosine,2012,14,0.0,True,v1,2026-07-08
TUR,Candida glabrata,Flucytosine,2013,4,0.0,True,v1,2026-07-08
TUR,Candida glabrata,Itraconazole,2012,14,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Itraconazole,2013,4,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Itraconazole,2017,12,2.0,True,v1,2026-07-08
TUR,Candida glabrata,Itraconazole,2018,10,2.5,True,v1,2026-07-08
TUR,Candida glabrata,Itraconazole,2019,15,2.0,True,v1,2026-07-08
TUR,Candida glabrata,Itraconazole,2020,6,2.0,True,v1,2026-07-08
TUR,Candida glabrata,Itraconazole,2021,4,2.0,True,v1,2026-07-08
TUR,Candida glabrata,Itraconazole,2022,16,2.0,True,v1,2026-07-08
TUR,Candida glabrata,Itraconazole,2023,14,2.0,True,v1,2026-07-08
TUR,Candida glabrata,Itraconazole,2024,12,2.0,True,v1,2026-07-08
TUR,Candida glabrata,Posaconazole,2012,14,0.0,True,v1,2026-07-08
TUR,Candida glabrata,Posaconazole,2013,4,0.5,True,v1,2026-07-08
TUR,Candida glabrata,Posaconazole,2014,15,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Posaconazole,2015,7,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Posaconazole,2016,9,2.0,True,v1,2026-07-08
TUR,Candida glabrata,Posaconazole,2017,12,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Posaconazole,2018,10,2.0,True,v1,2026-07-08
TUR,Candida glabrata,Posaconazole,2019,15,2.0,True,v1,2026-07-08
TUR,Candida glabrata,Posaconazole,2020,6,2.0,True,v1,2026-07-08
TUR,Candida glabrata,Posaconazole,2021,4,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Posaconazole,2022,16,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Posaconazole,2023,14,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Posaconazole,2024,12,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Voriconazole,2012,14,1.0,True,v1,2026-07-08
TUR,Candida glabrata,Voriconazole,2013,4,2.5588936890535683,True,v1,2026-07-08
TUR,Candida glabrata,Voriconazole,2014,15,2.0588936890535687,True,v1,2026-07-08
TUR,Candida glabrata,Voriconazole,2015,7,3.0588936890535683,True,v1,2026-07-08
TUR,Candida glabrata,Voriconazole,2016,9,3.0588936890535683,True,v1,2026-07-08
TUR,Candida glabrata,Voriconazole,2017,12,3.0588936890535683,True,v1,2026-07-08
TUR,Candida glabrata,Voriconazole,2018,10,3.0588936890535683,True,v1,2026-07-08
TUR,Candida glabrata,Voriconazole,2019,15,3.0588936890535683,True,v1,2026-07-08
TUR,Candida glabrata,Voriconazole,2020,6,3.0588936890535683,True,v1,2026-07-08
TUR,Candida glabrata,Voriconazole,2021,4,2.0588936890535687,True,v1,2026-07-08
TUR,Candida glabrata,Voriconazole,2022,16,3.0588936890535683,True,v1,2026-07-08
TUR,Candida glabrata,Voriconazole,2023,14,3.0588936890535683,True,v1,2026-07-08
TUR,Candida glabrata,Voriconazole,2024,12,3.0588936890535683,True,v1,2026-07-08
TUR,Candida guilliermondii,Amphotericin B,2020,1,2.0,True,v1,2026-07-08
TUR,Candida guilliermondii,Amphotericin B,2022,1,3.0,True,v1,2026-07-08
TUR,Candida guilliermondii,Amphotericin B,2024,1,2.0,True,v1,2026-07-08
TUR,Candida guilliermondii,Itraconazole,2020,1,2.0,True,v1,2026-07-08
TUR,Candida guilliermondii,Itraconazole,2022,1,1.0,True,v1,2026-07-08
TUR,Candida guilliermondii,Itraconazole,2024,1,0.0,True,v1,2026-07-08
TUR,Candida guilliermondii,Posaconazole,2020,1,2.0588936890535687,True,v1,2026-07-08
TUR,Candida guilliermondii,Posaconazole,2022,1,1.0,True,v1,2026-07-08
TUR,Candida guilliermondii,Posaconazole,2024,1,0.0,True,v1,2026-07-08
TUR,Candida krusei,Amphotericin B,2012,3,1.0,True,v1,2026-07-08
TUR,Candida krusei,Amphotericin B,2013,1,1.0,True,v1,2026-07-08
TUR,Candida krusei,Amphotericin B,2014,2,1.0,True,v1,2026-07-08
TUR,Candida krusei,Amphotericin B,2015,1,1.0,True,v1,2026-07-08
TUR,Candida krusei,Amphotericin B,2016,3,1.0,True,v1,2026-07-08
TUR,Candida krusei,Amphotericin B,2017,3,1.0,True,v1,2026-07-08
TUR,Candida krusei,Amphotericin B,2018,1,0.0,True,v1,2026-07-08
TUR,Candida krusei,Amphotericin B,2019,4,0.0,True,v1,2026-07-08
TUR,Candida krusei,Amphotericin B,2020,2,0.5,True,v1,2026-07-08
TUR,Candida krusei,Amphotericin B,2021,2,1.0,True,v1,2026-07-08
TUR,Candida krusei,Amphotericin B,2022,3,1.0,True,v1,2026-07-08
TUR,Candida krusei,Amphotericin B,2023,2,0.5,True,v1,2026-07-08
TUR,Candida krusei,Amphotericin B,2024,4,0.0,True,v1,2026-07-08
TUR,Candida krusei,Flucytosine,2012,3,1.0,True,v1,2026-07-08
TUR,Candida krusei,Flucytosine,2013,1,2.0,True,v1,2026-07-08
TUR,Candida krusei,Itraconazole,2012,3,2.0,True,v1,2026-07-08
TUR,Candida krusei,Itraconazole,2013,1,2.0,True,v1,2026-07-08
TUR,Candida krusei,Itraconazole,2017,3,1.0,True,v1,2026-07-08
TUR,Candida krusei,Itraconazole,2018,1,5.058893689053568,True,v1,2026-07-08
TUR,Candida krusei,Itraconazole,2019,4,3.0588936890535687,True,v1,2026-07-08
TUR,Candida krusei,Itraconazole,2020,2,2.5294468445267846,True,v1,2026-07-08
TUR,Candida krusei,Itraconazole,2021,2,1.0,True,v1,2026-07-08
TUR,Candida krusei,Itraconazole,2022,3,1.0,True,v1,2026-07-08
TUR,Candida krusei,Itraconazole,2023,2,0.5,True,v1,2026-07-08
TUR,Candida krusei,Itraconazole,2024,4,1.0,True,v1,2026-07-08
TUR,Candida krusei,Posaconazole,2012,3,1.0,True,v1,2026-07-08
TUR,Candida krusei,Posaconazole,2013,1,1.0,True,v1,2026-07-08
TUR,Candida krusei,Posaconazole,2014,2,1.5294468445267844,True,v1,2026-07-08
TUR,Candida krusei,Posaconazole,2015,1,2.0588936890535687,True,v1,2026-07-08
TUR,Candida krusei,Posaconazole,2016,3,0.0,True,v1,2026-07-08
TUR,Candida krusei,Posaconazole,2017,3,0.0,True,v1,2026-07-08
TUR,Candida krusei,Posaconazole,2018,1,2.0588936890535687,True,v1,2026-07-08
TUR,Candida krusei,Posaconazole,2019,4,3.0588936890535683,True,v1,2026-07-08
TUR,Candida krusei,Posaconazole,2020,2,1.5294468445267844,True,v1,2026-07-08
TUR,Candida krusei,Posaconazole,2021,2,0.0,True,v1,2026-07-08
TUR,Candida krusei,Posaconazole,2022,3,1.0,True,v1,2026-07-08
TUR,Candida krusei,Posaconazole,2023,2,0.5,True,v1,2026-07-08
TUR,Candida krusei,Posaconazole,2024,4,0.5,True,v1,2026-07-08
TUR,Candida lusitaniae,Amphotericin B,2010,6,2.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Amphotericin B,2011,1,2.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Amphotericin B,2012,2,1.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Amphotericin B,2015,1,1.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Amphotericin B,2016,1,2.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Amphotericin B,2017,4,2.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Amphotericin B,2018,2,2.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Amphotericin B,2020,1,3.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Amphotericin B,2021,2,2.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Amphotericin B,2022,2,2.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Amphotericin B,2023,1,1.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Amphotericin B,2024,2,2.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Flucytosine,2010,6,-6.5,True,v1,2026-07-08
TUR,Candida lusitaniae,Flucytosine,2011,1,-3.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Flucytosine,2012,2,-4.5,True,v1,2026-07-08
TUR,Candida lusitaniae,Itraconazole,2010,6,2.5588936890535683,True,v1,2026-07-08
TUR,Candida lusitaniae,Itraconazole,2011,1,2.0588936890535687,True,v1,2026-07-08
TUR,Candida lusitaniae,Itraconazole,2012,2,2.5588936890535683,True,v1,2026-07-08
TUR,Candida lusitaniae,Itraconazole,2017,4,1.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Itraconazole,2018,2,1.5294468445267844,True,v1,2026-07-08
TUR,Candida lusitaniae,Itraconazole,2020,1,3.0588936890535683,True,v1,2026-07-08
TUR,Candida lusitaniae,Itraconazole,2021,2,2.5588936890535683,True,v1,2026-07-08
TUR,Candida lusitaniae,Itraconazole,2022,2,2.5588936890535683,True,v1,2026-07-08
TUR,Candida lusitaniae,Itraconazole,2023,1,2.0588936890535687,True,v1,2026-07-08
TUR,Candida lusitaniae,Itraconazole,2024,2,2.0588936890535687,True,v1,2026-07-08
TUR,Candida lusitaniae,Posaconazole,2010,6,0.5,True,v1,2026-07-08
TUR,Candida lusitaniae,Posaconazole,2011,1,0.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Posaconazole,2012,2,0.5,True,v1,2026-07-08
TUR,Candida lusitaniae,Posaconazole,2015,1,2.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Posaconazole,2016,1,1.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Posaconazole,2017,4,0.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Posaconazole,2018,2,0.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Posaconazole,2020,1,1.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Posaconazole,2021,2,0.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Posaconazole,2022,2,0.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Posaconazole,2023,1,0.0,True,v1,2026-07-08
TUR,Candida lusitaniae,Posaconazole,2024,2,0.5,True,v1,2026-07-08
TUR,Candida parapsilosis,Amphotericin B,2010,8,2.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Amphotericin B,2011,7,1.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Amphotericin B,2012,10,1.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Amphotericin B,2013,8,1.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Amphotericin B,2014,11,1.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Amphotericin B,2015,9,1.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Amphotericin B,2016,3,2.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Amphotericin B,2017,8,2.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Amphotericin B,2018,13,2.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Amphotericin B,2019,11,2.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Amphotericin B,2020,3,1.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Amphotericin B,2021,4,2.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Amphotericin B,2022,14,1.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Amphotericin B,2023,6,1.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Amphotericin B,2024,5,1.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Flucytosine,2010,8,0.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Flucytosine,2011,7,0.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Flucytosine,2012,10,0.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Flucytosine,2013,8,0.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Itraconazole,2010,8,2.0588936890535687,True,v1,2026-07-08
TUR,Candida parapsilosis,Itraconazole,2011,7,2.0588936890535687,True,v1,2026-07-08
TUR,Candida parapsilosis,Itraconazole,2012,10,1.5294468445267844,True,v1,2026-07-08
TUR,Candida parapsilosis,Itraconazole,2013,8,1.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Itraconazole,2017,8,1.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Itraconazole,2018,13,3.0588936890535683,True,v1,2026-07-08
TUR,Candida parapsilosis,Itraconazole,2019,11,3.0588936890535683,True,v1,2026-07-08
TUR,Candida parapsilosis,Itraconazole,2020,3,1.0,True,v1,2026-07-08
TUR,Candida parapsilosis,Itraconazole,2021,4,2.0588936890535687,True,v1,2026-07-08
TUR,Candida parapsilosis,Itraconazole,2022,14,2.0588936890535687,True,v1,2026-07-08
TUR,Candida parapsilosis,Itraconazole,2023,6,2.0588936890535687,True,v1,2026-07-08
TUR,Candida parapsilosis,Itraconazole,2024,5,2.0588936890535687,True,v1,2026-07-08
TUR,Candida parapsilosis,Posaconazole,2010,8,2.0588936890535683,True,v1,2026-07-08
TUR,Candida parapsilosis,Posaconazole,2011,7,1.0588936890535687,True,v1,2026-07-08
TUR,Candida parapsilosis,Posaconazole,2012,10,1.0588936890535687,True,v1,2026-07-08
TUR,Candida parapsilosis,Posaconazole,2013,8,1.0588936890535687,True,v1,2026-07-08
TUR,Candida parapsilosis,Posaconazole,2014,11,3.0588936890535683,True,v1,2026-07-08
TUR,Candida parapsilosis,Posaconazole,2015,9,2.0588936890535683,True,v1,2026-07-08
TUR,Candida parapsilosis,Posaconazole,2016,3,2.0588936890535683,True,v1,2026-07-08
TUR,Candida parapsilosis,Posaconazole,2017,8,1.5588936890535685,True,v1,2026-07-08
TUR,Candida parapsilosis,Posaconazole,2018,13,2.0588936890535683,True,v1,2026-07-08
TUR,Candida parapsilosis,Posaconazole,2019,11,2.0588936890535683,True,v1,2026-07-08
TUR,Candida parapsilosis,Posaconazole,2020,3,2.0588936890535683,True,v1,2026-07-08
TUR,Candida parapsilosis,Posaconazole,2021,4,1.5588936890535685,True,v1,2026-07-08
TUR,Candida parapsilosis,Posaconazole,2022,14,2.0588936890535683,True,v1,2026-07-08
TUR,Candida parapsilosis,Posaconazole,2023,6,1.0588936890535687,True,v1,2026-07-08
TUR,Candida parapsilosis,Posaconazole,2024,5,1.0588936890535687,True,v1,2026-07-08
TUR,Candida tropicalis,Amphotericin B,2010,1,1.0,True,v1,2026-07-08
TUR,Candida tropicalis,Amphotericin B,2011,7,1.0,True,v1,2026-07-08
TUR,Candida tropicalis,Amphotericin B,2012,6,1.0,True,v1,2026-07-08
TUR,Candida tropicalis,Amphotericin B,2013,3,1.0,True,v1,2026-07-08
TUR,Candida tropicalis,Amphotericin B,2014,7,1.0,True,v1,2026-07-08
TUR,Candida tropicalis,Amphotericin B,2015,10,1.0,True,v1,2026-07-08
TUR,Candida tropicalis,Amphotericin B,2016,9,1.0,True,v1,2026-07-08
TUR,Candida tropicalis,Amphotericin B,2017,9,1.0,True,v1,2026-07-08
TUR,Candida tropicalis,Amphotericin B,2018,6,2.0,True,v1,2026-07-08
TUR,Candida tropicalis,Amphotericin B,2019,9,1.0,True,v1,2026-07-08
TUR,Candida tropicalis,Amphotericin B,2020,2,1.5,True,v1,2026-07-08
TUR,Candida tropicalis,Amphotericin B,2021,3,2.0,True,v1,2026-07-08
TUR,Candida tropicalis,Amphotericin B,2022,15,1.0,True,v1,2026-07-08
TUR,Candida tropicalis,Amphotericin B,2023,7,1.0,True,v1,2026-07-08
TUR,Candida tropicalis,Amphotericin B,2024,7,1.0,True,v1,2026-07-08
TUR,Candida tropicalis,Flucytosine,2010,1,0.0,True,v1,2026-07-08
TUR,Candida tropicalis,Flucytosine,2011,7,0.0,True,v1,2026-07-08
TUR,Candida tropicalis,Flucytosine,2012,6,0.0,True,v1,2026-07-08
TUR,Candida tropicalis,Flucytosine,2013,3,0.0,True,v1,2026-07-08
TUR,Candida tropicalis,Itraconazole,2010,1,3.0588936890535683,True,v1,2026-07-08
TUR,Candida tropicalis,Itraconazole,2011,7,3.0588936890535683,True,v1,2026-07-08
TUR,Candida tropicalis,Itraconazole,2012,6,4.058893689053568,True,v1,2026-07-08
TUR,Candida tropicalis,Itraconazole,2013,3,2.0588936890535687,True,v1,2026-07-08
TUR,Candida tropicalis,Itraconazole,2017,9,1.0,True,v1,2026-07-08
TUR,Candida tropicalis,Itraconazole,2018,6,2.5588936890535683,True,v1,2026-07-08
TUR,Candida tropicalis,Itraconazole,2019,9,2.0588936890535687,True,v1,2026-07-08
TUR,Candida tropicalis,Itraconazole,2020,2,3.0588936890535683,True,v1,2026-07-08
TUR,Candida tropicalis,Itraconazole,2021,3,2.0588936890535687,True,v1,2026-07-08
TUR,Candida tropicalis,Itraconazole,2022,15,3.0588936890535683,True,v1,2026-07-08
TUR,Candida tropicalis,Itraconazole,2023,7,2.0588936890535687,True,v1,2026-07-08
TUR,Candida tropicalis,Itraconazole,2024,7,3.0588936890535683,True,v1,2026-07-08
TUR,Candida tropicalis,Posaconazole,2010,1,1.9999999999999996,True,v1,2026-07-08
TUR,Candida tropicalis,Posaconazole,2011,7,0.9999999999999996,True,v1,2026-07-08
TUR,Candida tropicalis,Posaconazole,2012,6,1.9999999999999996,True,v1,2026-07-08
TUR,Candida tropicalis,Posaconazole,2013,3,0.9999999999999996,True,v1,2026-07-08
TUR,Candida tropicalis,Posaconazole,2014,7,0.9999999999999996,True,v1,2026-07-08
TUR,Candida tropicalis,Posaconazole,2015,10,2.4999999999999996,True,v1,2026-07-08
TUR,Candida tropicalis,Posaconazole,2016,9,1.9999999999999996,True,v1,2026-07-08
TUR,Candida tropicalis,Posaconazole,2017,9,0.0,True,v1,2026-07-08
TUR,Candida tropicalis,Posaconazole,2018,6,0.9999999999999996,True,v1,2026-07-08
TUR,Candida tropicalis,Posaconazole,2019,9,0.9999999999999996,True,v1,2026-07-08
TUR,Candida tropicalis,Posaconazole,2020,2,1.4999999999999998,True,v1,2026-07-08
TUR,Candida tropicalis,Posaconazole,2021,3,0.0,True,v1,2026-07-08
TUR,Candida tropicalis,Posaconazole,2022,15,0.9999999999999996,True,v1,2026-07-08
TUR,Candida tropicalis,Posaconazole,2023,7,0.0,True,v1,2026-07-08
TUR,Candida tropicalis,Posaconazole,2024,7,0.9999999999999996,True,v1,2026-07-08
TUR,Cryptococcus neoformans var. grubii,Amphotericin B,2015,1,1.0,True,v1,2026-07-08
TUR,Cryptococcus neoformans var. grubii,Amphotericin B,2021,1,1.0,True,v1,2026-07-08
TUR,Cryptococcus neoformans var. grubii,Fluconazole,2015,1,3.0,True,v1,2026-07-08
TUR,Cryptococcus neoformans var. grubii,Fluconazole,2021,1,2.0,True,v1,2026-07-08
TUR,Cryptococcus neoformans var. grubii,Itraconazole,2021,1,2.0588936890535687,True,v1,2026-07-08
TUR,Cryptococcus neoformans var. grubii,Posaconazole,2015,1,1.0588936890535687,True,v1,2026-07-08
TUR,Cryptococcus neoformans var. grubii,Posaconazole,2021,1,1.0588936890535687,True,v1,2026-07-08
TUR,Cryptococcus neoformans var. grubii,Voriconazole,2015,1,2.0588936890535683,True,v1,2026-07-08
TUR,Cryptococcus neoformans var. grubii,Voriconazole,2021,1,2.0588936890535683,True,v1,2026-07-08
TUR,Cryptococcus neoformans var. neoformans,Amphotericin B,2017,1,3.0588936890535687,True,v1,2026-07-08
TUR,Cryptococcus neoformans var. neoformans,Fluconazole,2017,1,2.0,True,v1,2026-07-08
TUR,Cryptococcus neoformans var. neoformans,Itraconazole,2017,1,1.0,True,v1,2026-07-08
TUR,Cryptococcus neoformans var. neoformans,Posaconazole,2017,1,0.0,True,v1,2026-07-08
TUR,Cryptococcus neoformans var. neoformans,Voriconazole,2017,1,2.0588936890535683,True,v1,2026-07-08
TWN,Aspergillus flavus species complex,Itraconazole,2023,1,1.0,True,v1,2026-07-08
TWN,Aspergillus flavus species complex,Posaconazole,2023,1,2.0588936890535687,True,v1,2026-07-08
TWN,Aspergillus fumigatus,Amphotericin B,2021,1,1.0,True,v1,2026-07-08
TWN,Aspergillus fumigatus,Amphotericin B,2022,1,2.0,True,v1,2026-07-08
TWN,Aspergillus fumigatus,Amphotericin B,2023,2,1.0,True,v1,2026-07-08
TWN,Aspergillus fumigatus,Isavuconazole,2021,1,1.0,True,v1,2026-07-08
TWN,Aspergillus fumigatus,Isavuconazole,2022,1,1.0,True,v1,2026-07-08
TWN,Aspergillus fumigatus,Isavuconazole,2023,2,0.0,True,v1,2026-07-08
TWN,Aspergillus fumigatus,Itraconazole,2021,1,0.0,True,v1,2026-07-08
TWN,Aspergillus fumigatus,Itraconazole,2022,1,0.0,True,v1,2026-07-08
TWN,Aspergillus fumigatus,Itraconazole,2023,2,0.0,True,v1,2026-07-08
TWN,Aspergillus fumigatus,Posaconazole,2021,1,1.0,True,v1,2026-07-08
TWN,Aspergillus fumigatus,Posaconazole,2022,1,2.0588936890535687,True,v1,2026-07-08
TWN,Aspergillus fumigatus,Posaconazole,2023,2,1.0,True,v1,2026-07-08
TWN,Aspergillus fumigatus,Voriconazole,2021,1,1.0,True,v1,2026-07-08
TWN,Aspergillus fumigatus,Voriconazole,2022,1,1.0,True,v1,2026-07-08
TWN,Aspergillus fumigatus,Voriconazole,2023,2,1.0,True,v1,2026-07-08
