canonical_organism,canonical_drug,drug_class,iso3_country,parsed_year,specimen_source,n_isolates_in_stratum,n_classified,n_wt,n_nwt,coverage_t_over_n,tier1_bound_lower,tier1_bound_upper,tier1_width,tier2_bound_upper_assumes_monotonicity,low_n_flag,version,date_added
Candida tropicalis,Itraconazole,Triazole,USA,2024,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Itraconazole,Triazole,USA,2024,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Itraconazole,Triazole,USA,2024,Unknown,6,6,6,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Itraconazole,Triazole,USA,2024,Ureteral catheter,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Itraconazole,Triazole,USA,2024,Wound/Drainage/Ulcer,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2011,Blood culture,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2013,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2013,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2015,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2017,Abscess (pus),1,1,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2017,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2017,Peritoneal fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2017,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2017,Urine/Urinary tract,1,1,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2017,Wound/Drainage/Ulcer,1,1,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2018,Abscess (pus),1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2018,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2018,GI tract/bowel,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2018,Tracheal aspirate,1,1,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2019,Blood culture,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2019,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2019,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2019,Upper Respiratory Tract,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2020,Abscess (pus),1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2020,Plueral fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2020,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2020,Tracheal aspirate,5,5,3,2,1.0,0.6,0.6,0.0,0.6,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2020,Ureteral catheter,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2020,Wound/Drainage/Ulcer,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2021,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2021,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2021,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2021,Tracheal aspirate,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2021,Urine/Urinary tract,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2022,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2023,Blood culture,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2023,Tracheal aspirate,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2024,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,ARG,2024,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2011,Unknown,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2012,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2012,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2013,Blood culture,3,3,2,1,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2014,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2015,Bronchoalveolar lavage/wash,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2015,Wound/Drainage/Ulcer,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2017,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2017,Bronchoalveolar lavage/wash,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2017,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2018,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2018,Eye/conjunctiva,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2018,Genital tract,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2018,Peritoneal fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2018,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2018,Urine/Urinary tract,3,3,1,2,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2019,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2019,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2019,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2020,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2020,Genital tract,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2020,Plueral fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2021,Genital tract,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2021,Urine/Urinary tract,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2022,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2022,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2022,Wound/Drainage/Ulcer,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2023,Abscess (pus),1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2023,Bronchoalveolar lavage/wash,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2023,Ureteral catheter,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2024,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,AUS,2024,Plueral fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BEL,2011,Abscess (pus),1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BEL,2011,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BEL,2012,Tissue,1,1,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BEL,2014,Bronchoalveolar lavage/wash,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BEL,2015,Bronchoalveolar lavage/wash,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BEL,2017,Blood culture,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BEL,2018,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BEL,2018,Wound/Drainage/Ulcer,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BEL,2020,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BEL,2021,Other,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BEL,2021,Urine/Urinary tract,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BEL,2021,Wound/Drainage/Ulcer,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BEL,2022,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BEL,2023,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BEL,2023,Wound/Drainage/Ulcer,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BEL,2024,Other,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2010,Ascitic fluid,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2010,Blood culture,11,11,11,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2010,Cerebrospinal fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2010,Plueral fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2010,Tissue,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2010,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2011,Blood culture,14,14,13,1,1.0,0.9285714285714286,0.9285714285714286,0.0,0.9285714285714286,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2011,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2012,Blood culture,8,8,8,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2013,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2015,Blood culture,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2016,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2017,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2017,Other,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2018,Blood culture,4,4,3,1,1.0,0.75,0.75,0.0,0.75,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2018,Urine/Urinary tract,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2019,Blood culture,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2019,Peritoneal fluid,2,2,1,1,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2020,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2021,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2022,Blood culture,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2023,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,BRA,2024,Other,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CAN,2010,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CAN,2010,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CAN,2011,Blood culture,2,2,1,1,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CAN,2011,Unknown,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CAN,2012,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CAN,2013,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CAN,2014,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CAN,2014,Unknown,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CAN,2015,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CAN,2016,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CAN,2017,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CAN,2018,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHE,2019,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHE,2023,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHL,2010,Plueral fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHL,2010,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHL,2011,Other,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHL,2011,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHL,2012,Other,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHL,2012,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHL,2013,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHL,2013,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHL,2013,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHL,2014,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHL,2015,Blood culture,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHL,2017,Unknown,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHL,2018,Blood culture,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHL,2019,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHL,2020,Blood culture,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHL,2021,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHL,2022,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHL,2023,Blood culture,3,3,2,1,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHL,2024,Blood culture,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHN,2010,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHN,2011,Blood culture,10,10,10,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHN,2011,Unknown,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHN,2012,Blood culture,14,14,11,3,1.0,0.7857142857142857,0.7857142857142857,0.0,0.7857142857142857,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHN,2012,Peritoneal fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHN,2012,Skin/Soft Tissue,1,1,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHN,2012,Unknown,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHN,2013,Bile,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHN,2013,Blood culture,26,26,19,7,1.0,0.7307692307692307,0.7307692307692307,0.0,0.7307692307692307,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHN,2013,Cerebrospinal fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHN,2013,GI tract/bowel,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CHN,2013,Peritoneal fluid,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,COL,2011,Blood culture,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,COL,2012,Blood culture,1,1,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,COL,2012,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,COL,2014,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,COL,2014,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,COL,2015,Blood culture,2,2,1,1,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CRI,2019,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CRI,2019,Bronchoalveolar lavage/wash,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CZE,2013,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CZE,2013,Catheter,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CZE,2013,Sputum,1,1,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CZE,2013,Urine/Urinary tract,1,1,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CZE,2014,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CZE,2015,Bronchoalveolar lavage/wash,1,1,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CZE,2016,"Ears,nose,throat",1,1,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CZE,2016,Intravenous/IV Line,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CZE,2017,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CZE,2018,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CZE,2019,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CZE,2020,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,CZE,2022,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,DEU,2010,Blood culture,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,DEU,2010,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,DEU,2011,Blood culture,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,DEU,2012,Blood culture,7,7,6,1,1.0,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,DEU,2013,Blood culture,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida tropicalis,Posaconazole,Triazole,DEU,2013,Lower Respiratory Tract,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
