canonical_organism,drug_class,iso3_country,parsed_year,specimen_source,n_isolates_in_stratum,n_tested,n_susceptible,n_intermediate,n_resistant,coverage_t_over_n,tier1_bound_lower,tier1_bound_upper,tier1_width,tier2_bound_upper_assumes_monotonicity,low_n_flag,version,date_added
Candida tropicalis,Triazole,CAN,2014,Unknown,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CAN,2015,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CAN,2016,Blood culture,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CAN,2017,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CAN,2018,Blood culture,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHE,2019,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHE,2023,Unknown,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHL,2010,Plueral fluid,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHL,2010,Tissue,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHL,2011,Other,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHL,2011,Sputum,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHL,2012,Other,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHL,2012,Tissue,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHL,2013,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHL,2013,Sputum,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHL,2013,Tissue,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHL,2014,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHL,2015,Blood culture,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHL,2017,Unknown,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHL,2018,Blood culture,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHL,2019,Blood culture,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHL,2020,Blood culture,5,10,10,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHL,2021,Blood culture,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHL,2022,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHL,2023,Blood culture,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHL,2024,Blood culture,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHN,2010,Blood culture,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHN,2011,Blood culture,10,20,20,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHN,2011,Unknown,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHN,2012,Blood culture,14,28,24,0,4,2.0,1.7142857142857142,0.7142857142857143,-1.0,0.8571428571428571,True,v1,2026-07-08
Candida tropicalis,Triazole,CHN,2012,Peritoneal fluid,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHN,2012,Skin/Soft Tissue,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHN,2012,Unknown,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHN,2013,Bile,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHN,2013,Blood culture,26,52,38,1,13,2.0,1.4615384615384615,0.46153846153846156,-1.0,0.7307692307692307,True,v1,2026-07-08
Candida tropicalis,Triazole,CHN,2013,Cerebrospinal fluid,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHN,2013,GI tract/bowel,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CHN,2013,Peritoneal fluid,5,10,10,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,COL,2011,Blood culture,4,8,8,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,COL,2012,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,COL,2012,Unknown,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,COL,2014,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,COL,2014,Tissue,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,COL,2015,Blood culture,2,4,2,0,2,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Candida tropicalis,Triazole,CRI,2019,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CRI,2019,Bronchoalveolar lavage/wash,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CZE,2013,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CZE,2013,Catheter,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CZE,2013,Sputum,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CZE,2013,Urine/Urinary tract,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CZE,2014,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CZE,2015,Bronchoalveolar lavage/wash,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CZE,2016,"Ears,nose,throat",1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CZE,2016,Intravenous/IV Line,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CZE,2017,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CZE,2018,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CZE,2019,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CZE,2020,Blood culture,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,CZE,2022,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2010,Blood culture,4,8,8,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2010,Tissue,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2011,Blood culture,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2012,Blood culture,7,14,12,0,2,2.0,1.7142857142857142,0.7142857142857143,-1.0,0.8571428571428571,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2013,Blood culture,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2013,Lower Respiratory Tract,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2013,Plueral fluid,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2013,Upper Respiratory Tract,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2013,Wound/Drainage/Ulcer,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2014,Blood culture,6,12,12,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2014,Tracheal aspirate,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2014,Unknown,6,12,12,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2015,Blood culture,5,10,10,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2015,Other,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2015,Unknown,8,16,16,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2016,Blood culture,4,8,8,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2016,Unknown,11,22,22,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2017,Blood culture,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2017,Unknown,12,24,24,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2018,Blood culture,7,14,13,1,0,2.0,1.8571428571428572,0.8571428571428571,-1.0,0.9285714285714286,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2018,Unknown,13,26,26,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2019,Blood culture,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2019,Unknown,8,16,16,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2019,Wound/Drainage/Ulcer,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2020,Blood culture,4,8,8,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2020,Unknown,9,18,18,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2021,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2021,Unknown,16,32,31,1,0,2.0,1.9375,0.9375,-1.0,0.96875,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2022,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2022,Unknown,20,40,40,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2023,Blood culture,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2023,Unknown,9,18,18,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2024,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2024,Lower Respiratory Tract,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2024,Unknown,9,18,18,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,DEU,2024,Upper Respiratory Tract,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ECU,2011,Blood culture,4,8,8,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ECU,2013,Blood culture,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2010,Blood culture,5,10,10,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2010,Unknown,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2011,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2011,Unknown,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2012,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2012,Bronchoalveolar lavage/wash,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2013,Blood culture,4,8,8,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2013,Bronchoalveolar lavage/wash,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2013,Lower Respiratory Tract,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2014,Blood culture,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2014,Lower Respiratory Tract,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2014,Plueral fluid,1,2,0,2,0,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2015,Blood culture,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2015,Lower Respiratory Tract,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2016,Blood culture,4,8,8,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2016,Lower Respiratory Tract,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2017,Blood culture,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2017,Bronchoalveolar lavage/wash,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2017,GI tract/bowel,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2018,Blood culture,8,16,16,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2019,Blood culture,13,26,26,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2019,GI tract/bowel,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2019,Unknown,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2020,Blood culture,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2020,Bone/Joint culture,1,2,0,2,0,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2020,Ureteral catheter,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2021,Blood culture,5,10,10,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2021,Peritoneal fluid,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2021,Plueral fluid,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2022,Blood culture,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2022,Bone/Joint culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2023,Blood culture,5,10,10,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2023,Ureteral catheter,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2024,Abscess (pus),1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2024,Blood culture,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,ESP,2024,Ureteral catheter,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,FRA,2010,Bile,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,FRA,2010,Blood culture,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,FRA,2010,Unknown,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,FRA,2011,Ascitic fluid,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,FRA,2011,Blood culture,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,FRA,2012,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,FRA,2013,Blood culture,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,FRA,2014,Blood culture,8,16,16,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,FRA,2014,Urine/Urinary tract,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,FRA,2015,Blood culture,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,FRA,2015,Unknown,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,FRA,2016,Blood culture,3,6,4,1,1,2.0,1.3333333333333333,0.3333333333333333,-1.0,0.6666666666666666,True,v1,2026-07-08
Candida tropicalis,Triazole,FRA,2017,Blood culture,5,10,10,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,FRA,2018,Blood culture,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,FRA,2019,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,FRA,2020,Tissue,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,FRA,2021,Urine/Urinary tract,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,FRA,2022,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,FRA,2023,Unknown,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,FRA,2024,Genital tract,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,FRA,2024,Invasive pulmonary,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,GBR,2010,Blood culture,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,GBR,2010,Bronchoalveolar lavage/wash,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,GBR,2011,Blood culture,1,2,0,1,1,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Candida tropicalis,Triazole,GBR,2012,Blood culture,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,GBR,2015,Bronchoalveolar lavage/wash,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,GBR,2020,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,GBR,2022,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,GBR,2022,Unknown,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,GRC,2010,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,GRC,2012,Wound/Drainage/Ulcer,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,GRC,2013,Blood culture,4,8,8,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,GRC,2015,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,GRC,2016,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,GRC,2017,Blood culture,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,GRC,2021,Blood culture,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,GRC,2022,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HKG,2011,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HKG,2011,Peritoneal fluid,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HRV,2016,Stool,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HRV,2016,Urine/Urinary tract,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HUN,2010,Blood culture,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HUN,2011,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HUN,2012,Blood culture,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HUN,2013,Blood culture,4,8,8,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HUN,2014,Blood culture,4,8,8,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HUN,2015,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HUN,2016,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HUN,2017,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HUN,2017,Peritoneal fluid,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HUN,2018,Aspirate,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HUN,2018,Blood culture,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HUN,2019,Blood culture,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HUN,2020,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HUN,2020,Other,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HUN,2021,Blood culture,5,10,10,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HUN,2021,Peritoneal fluid,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HUN,2022,Unknown,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HUN,2023,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida tropicalis,Triazole,HUN,2023,Intravenous/IV Line,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
