canonical_organism,drug_class,iso3_country,parsed_year,body_site,n_isolates_in_stratum,n_tested,n_resistant,n_intermediate,n_susceptible,coverage_t_over_n,tier1_bound_lower,tier1_bound_upper,tier1_width,tier2_bound_upper_assumes_monotonicity,low_n_flag,version,date_added
Streptococcus pneumoniae,Natural penicillin,PAK,2021,Respiratory: Other,7,7,0,5,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,PAK,2021,Respiratory: Sputum,11,11,0,9,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,PHL,2016,CVS: Blood,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,PHL,2016,HEENT: Middle ear,3,3,0,1,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,PHL,2016,Respiratory: Sputum,8,8,0,0,8,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,PHL,2016,Respiratory: Transtracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,PHL,2017,Respiratory: Sputum,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,ROU,2015,HEENT: Middle ear,52,52,26,17,9,1.0,0.5,0.5,0.0,0.5,False,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,ROU,2015,Respiratory: Bronchoalveolar lavage,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,ROU,2015,Respiratory: Endotracheal aspirate,50,50,11,33,6,1.0,0.22,0.22,0.0,0.22,False,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,ROU,2015,Respiratory: Other,77,77,16,43,18,1.0,0.2077922077922078,0.2077922077922078,0.0,0.2077922077922078,False,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,ROU,2015,Respiratory: Sinuses,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,ROU,2015,Respiratory: Sputum,22,22,4,5,13,1.0,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,ROU,2016,Respiratory: Endotracheal aspirate,16,16,5,9,2,1.0,0.3125,0.3125,0.0,0.3125,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,ROU,2016,Respiratory: Other,2,2,1,1,0,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,ROU,2016,Respiratory: Sputum,7,7,2,2,3,1.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,RUS,2014,Respiratory: Bronchoalveolar lavage,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,RUS,2014,Respiratory: Sinuses,13,13,0,7,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,RUS,2015,CVS: Blood,3,3,0,1,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,RUS,2015,HEENT: Middle ear,19,19,2,5,12,1.0,0.10526315789473684,0.10526315789473684,0.0,0.10526315789473684,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,RUS,2015,Respiratory: Bronchoalveolar lavage,35,35,4,4,27,1.0,0.11428571428571428,0.11428571428571428,0.0,0.11428571428571428,False,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,RUS,2015,Respiratory: Endotracheal aspirate,7,7,1,2,4,1.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,RUS,2015,Respiratory: Other,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,RUS,2015,Respiratory: Sinuses,89,89,4,34,51,1.0,0.0449438202247191,0.0449438202247191,0.0,0.0449438202247191,False,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,RUS,2015,Respiratory: Sputum,80,80,7,15,58,1.0,0.0875,0.0875,0.0,0.0875,False,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,RUS,2016,HEENT: Middle ear,4,4,1,0,3,1.0,0.25,0.25,0.0,0.25,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,RUS,2016,Respiratory: Sputum,27,27,0,4,23,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SAU,2015,CVS: Blood,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SAU,2015,Respiratory: Transtracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SAU,2016,CVS: Blood,7,7,1,1,5,1.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SAU,2016,HEENT: Ears,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SAU,2016,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SAU,2016,Respiratory: Sputum,2,2,1,1,0,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SAU,2016,Respiratory: Transtracheal aspirate,10,10,1,7,2,1.0,0.1,0.1,0.0,0.1,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SAU,2017,CVS: Blood,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SAU,2017,HEENT: Ears,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SAU,2017,Respiratory: Bronchoalveolar lavage,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SAU,2017,Respiratory: Sputum,5,5,1,1,3,1.0,0.2,0.2,0.0,0.2,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SAU,2017,Respiratory: Transtracheal aspirate,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SGP,2016,CVS: Blood,3,3,0,1,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SGP,2016,Respiratory: Sinuses,5,5,0,4,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SGP,2016,Respiratory: Sputum,3,3,0,2,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SGP,2016,Respiratory: Transtracheal aspirate,9,9,2,4,3,1.0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SGP,2017,CVS: Blood,3,3,0,1,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SGP,2017,Respiratory: Sinuses,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SGP,2017,Respiratory: Sputum,7,7,4,3,0,1.0,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SGP,2017,Respiratory: Transtracheal aspirate,3,3,0,2,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SRB,2014,CVS: Blood,4,4,1,1,2,1.0,0.25,0.25,0.0,0.25,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SRB,2014,HEENT: Middle ear,13,13,3,7,3,1.0,0.23076923076923078,0.23076923076923078,0.0,0.23076923076923078,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SRB,2014,Respiratory: Bronchoalveolar lavage,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SRB,2014,Respiratory: Other,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SRB,2014,Respiratory: Sinuses,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SRB,2015,CVS: Blood,10,10,3,6,1,1.0,0.3,0.3,0.0,0.3,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SRB,2015,HEENT: Middle ear,36,36,13,15,8,1.0,0.3611111111111111,0.3611111111111111,0.0,0.3611111111111111,False,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SRB,2015,Respiratory: Bronchoalveolar lavage,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SRB,2015,Respiratory: Other,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SRB,2015,Respiratory: Sinuses,11,11,2,7,2,1.0,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SRB,2015,Respiratory: Sputum,6,6,3,1,2,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SVK,2015,CVS: Blood,3,3,1,0,2,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SVK,2015,HEENT: Middle ear,13,13,1,0,12,1.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SVK,2015,Respiratory: Bronchoalveolar lavage,15,15,6,0,9,1.0,0.4,0.4,0.0,0.4,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SVK,2015,Respiratory: Endotracheal aspirate,5,5,2,0,3,1.0,0.4,0.4,0.0,0.4,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SVK,2015,Respiratory: Other,12,12,4,0,8,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SVK,2015,Respiratory: Sinuses,20,20,11,2,7,1.0,0.55,0.55,0.0,0.55,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SVK,2015,Respiratory: Sputum,14,14,3,0,11,1.0,0.21428571428571427,0.21428571428571427,0.0,0.21428571428571427,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SVK,2016,HEENT: Middle ear,3,3,2,0,1,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SVK,2016,Respiratory: Bronchoalveolar lavage,4,4,2,0,2,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SVK,2016,Respiratory: Other,2,2,1,0,1,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SVK,2016,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,SVK,2016,Respiratory: Sputum,3,3,1,1,1,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2015,CVS: Blood,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2015,HEENT: Middle ear,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2015,Respiratory: Sinuses,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2015,Respiratory: Sputum,6,6,0,5,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2016,CVS: Blood,13,13,0,8,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2016,HEENT: Middle ear,4,4,0,4,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2016,Respiratory: Sputum,16,16,1,13,2,1.0,0.0625,0.0625,0.0,0.0625,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2016,Respiratory: Transtracheal aspirate,8,8,3,4,1,1.0,0.375,0.375,0.0,0.375,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2017,CVS: Blood,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2017,HEENT: Middle ear,7,7,1,5,1,1.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2017,Respiratory: Bronchoalveolar lavage,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2017,Respiratory: Sinuses,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2017,Respiratory: Sputum,16,16,0,16,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2017,Respiratory: Transtracheal aspirate,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2018,CVS: Blood,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2018,Respiratory: Endotracheal aspirate,3,3,0,2,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2018,Respiratory: Other,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2018,Respiratory: Sputum,5,5,0,1,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2020,HEENT: Middle ear,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2020,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2020,Respiratory: Endotracheal aspirate,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2020,Respiratory: Sputum,10,10,2,7,1,1.0,0.2,0.2,0.0,0.2,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2021,CVS: Blood,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2021,HEENT: Middle ear,5,5,0,3,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2021,Respiratory: Bronchoalveolar lavage,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2021,Respiratory: Endotracheal aspirate,7,7,4,2,1,1.0,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2021,Respiratory: Sinuses,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUN,2021,Respiratory: Sputum,15,15,0,14,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2015,CVS: Blood,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2015,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2015,Respiratory: Sputum,11,11,2,7,2,1.0,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2015,Respiratory: Transtracheal aspirate,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2016,CVS: Blood,19,19,5,9,5,1.0,0.2631578947368421,0.2631578947368421,0.0,0.2631578947368421,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2016,HEENT: Middle ear,4,4,0,2,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2016,Respiratory: Bronchoalveolar lavage,17,17,1,12,4,1.0,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2016,Respiratory: Sputum,77,77,12,41,24,1.0,0.15584415584415584,0.15584415584415584,0.0,0.15584415584415584,False,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2016,Respiratory: Transtracheal aspirate,17,17,3,13,1,1.0,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2017,CVS: Blood,3,3,0,2,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2017,Respiratory: Bronchoalveolar lavage,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2017,Respiratory: Sputum,20,20,2,10,8,1.0,0.1,0.1,0.0,0.1,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2017,Respiratory: Transtracheal aspirate,4,4,1,3,0,1.0,0.25,0.25,0.0,0.25,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2018,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2018,Respiratory: Endotracheal aspirate,3,3,1,2,0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2018,Respiratory: Sputum,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2019,CVS: Blood,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2019,Respiratory: Other,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2019,Respiratory: Sputum,6,6,1,5,0,1.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2020,CVS: Blood,6,6,2,1,3,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2020,Respiratory: Bronchoalveolar lavage,6,6,0,4,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2020,Respiratory: Endotracheal aspirate,17,17,2,4,11,1.0,0.11764705882352941,0.11764705882352941,0.0,0.11764705882352941,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2020,Respiratory: Other,5,5,2,2,1,1.0,0.4,0.4,0.0,0.4,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2020,Respiratory: Sputum,69,69,12,35,22,1.0,0.17391304347826086,0.17391304347826086,0.0,0.17391304347826086,False,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2020,Unknown,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2021,CVS: Blood,3,3,0,2,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2021,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2021,Respiratory: Endotracheal aspirate,6,6,0,3,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2021,Respiratory: Other,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2021,Respiratory: Sputum,7,7,1,2,4,1.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,TUR,2021,Unknown,2,2,1,1,0,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2014,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2014,Respiratory: Sinuses,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2014,Respiratory: Sputum,4,4,0,1,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2015,HEENT: Middle ear,4,4,0,3,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2015,Respiratory: Bronchoalveolar lavage,33,33,2,4,27,1.0,0.06060606060606061,0.06060606060606061,0.0,0.06060606060606061,False,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2015,Respiratory: Other,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2015,Respiratory: Sinuses,10,10,0,0,10,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2015,Respiratory: Sputum,35,35,0,4,31,1.0,0.0,0.0,0.0,0.0,False,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2016,HEENT: Middle ear,4,4,0,2,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2016,Respiratory: Bronchoalveolar lavage,18,18,0,2,16,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2016,Respiratory: Other,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2016,Respiratory: Sinuses,36,36,0,8,28,1.0,0.0,0.0,0.0,0.0,False,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2016,Respiratory: Sputum,11,11,1,2,8,1.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2017,Respiratory: Bronchoalveolar lavage,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2017,Respiratory: Sinuses,10,10,1,3,6,1.0,0.1,0.1,0.0,0.1,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2017,Respiratory: Sputum,4,4,0,2,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2019,CVS: Blood,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2019,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2019,Respiratory: Sinuses,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2019,Respiratory: Sputum,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2020,CVS: Blood,7,7,0,2,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2020,HEENT: Middle ear,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2020,Respiratory: Bronchoalveolar lavage,4,4,0,1,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2020,Respiratory: Other,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2020,Respiratory: Sinuses,10,10,0,0,10,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2020,Respiratory: Sputum,30,30,1,6,23,1.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,False,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2021,Respiratory: Sinuses,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,UKR,2021,Respiratory: Sputum,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,VNM,2016,CVS: Blood,8,8,1,7,0,1.0,0.125,0.125,0.0,0.125,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,VNM,2016,Respiratory: Endotracheal aspirate,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,VNM,2016,Respiratory: Nasotracheal aspirate,9,9,3,6,0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,v1,2026-07-08
Streptococcus pneumoniae,Natural penicillin,VNM,2017,CVS: Blood,45,45,14,29,2,1.0,0.3111111111111111,0.3111111111111111,0.0,0.3111111111111111,False,v1,2026-07-08
